target,Account Balance,Duration of Credit (month),Payment Status of Previous Credit,Purpose,Credit Amount,Value Savings/Stocks,Length of current employment,Instalment per cent,Sex & Marital Status,Guarantors,Duration in Current address,Most valuable available asset,Age (years),Concurrent Credits,Type of apartment,No of Credits at this Bank,Occupation,No of dependents,Telephone,Foreign Worker
1,0.0,0.10294117647058824,1.0,0.0,0.20298228238142402,0.0,0.5,0.0,0.6666666666666667,0.0,0.3333333333333333,0.0,0.37499999999999994,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0
0,0.0,0.1176470588235294,1.0,0.0,0.17877187190491914,0.0,0.5,0.6666666666666667,0.3333333333333333,0.5,0.3333333333333333,0.0,0.17857142857142855,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
0,0.0,0.1176470588235294,0.25,0.30000000000000004,0.020688896225376913,0.0,0.5,1.0,0.3333333333333333,0.0,1.0,0.0,0.0892857142857143,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0
0,1.0,0.1176470588235294,0.5,0.6000000000000001,0.02580609662154727,0.0,1.0,1.0,0.6666666666666667,0.0,1.0,0.6666666666666667,0.39285714285714285,0.0,0.5,0.0,0.3333333333333333,1.0,0.0,0.0
0,1.0,0.20588235294117646,0.5,0.2,0.07059535600308132,0.0,0.25,1.0,1.0,0.5,0.0,0.3333333333333333,0.42857142857142855,1.0,0.5,0.0,0.3333333333333333,1.0,0.0,0.0
1,0.0,0.38235294117647056,0.5,0.30000000000000004,0.1250137559150435,0.0,1.0,0.0,0.6666666666666667,1.0,0.6666666666666667,0.3333333333333333,0.35714285714285715,1.0,0.5,0.0,0.6666666666666667,1.0,0.0,0.0
1,0.0,0.2941176470588235,0.5,0.2,0.21563772422141522,0.0,0.5,1.0,0.6666666666666667,0.0,1.0,0.3333333333333333,0.16071428571428575,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.1176470588235294,1.0,0.30000000000000004,0.05447342357213601,1.0,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.33928571428571425,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0
1,1.0,0.47058823529411764,0.5,0.30000000000000004,0.19725982172334106,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.46428571428571425,1.0,0.5,0.0,0.3333333333333333,0.0,1.0,0.0
0,0.0,0.5294117647058824,1.0,0.6000000000000001,0.3162759986794322,0.0,0.5,1.0,0.6666666666666667,0.0,0.6666666666666667,1.0,0.14285714285714285,0.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
1,1.0,0.47058823529411764,1.0,0.30000000000000004,0.5126004181798173,0.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667,0.21428571428571425,0.5,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
0,0.3333333333333333,1.0,0.5,0.30000000000000004,0.2941014636293606,0.25,0.5,0.3333333333333333,1.0,0.0,0.3333333333333333,0.6666666666666667,0.0892857142857143,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.2941176470588235,1.0,0.2,0.09783206778914934,0.0,0.75,0.3333333333333333,0.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.19642857142857145,1.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
1,1.0,0.2941176470588235,0.5,0.0,0.07015516672169032,0.75,0.75,1.0,0.3333333333333333,0.0,0.6666666666666667,0.6666666666666667,0.26785714285714285,1.0,0.5,0.0,0.6666666666666667,1.0,1.0,0.0
1,0.3333333333333333,0.16176470588235292,1.0,0.30000000000000004,0.07081545064377683,1.0,1.0,1.0,0.6666666666666667,1.0,1.0,0.0,0.5535714285714286,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0
1,0.3333333333333333,0.38235294117647056,0.0,0.9,0.2184989545504567,0.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666667,0.16071428571428575,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
0,0.0,0.1176470588235294,0.5,0.0,0.06173654671508748,0.0,0.75,0.3333333333333333,0.0,0.0,0.6666666666666667,0.6666666666666667,0.30357142857142855,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.20588235294117646,0.5,0.9,0.07252118410916694,0.25,0.5,0.6666666666666667,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0892857142857143,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
1,1.0,0.38235294117647056,1.0,0.30000000000000004,0.3138549576317817,0.0,0.75,0.6666666666666667,0.6666666666666667,0.5,0.3333333333333333,0.6666666666666667,0.33928571428571425,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.07352941176470588,0.5,0.6000000000000001,0.19709475074281943,1.0,1.0,0.0,0.6666666666666667,0.0,1.0,0.0,0.8035714285714286,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0
1,1.0,0.20588235294117646,1.0,0.2,0.08622207549246176,0.0,0.5,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.16071428571428575,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.029411764705882346,0.0,0.30000000000000004,0.00968416419060196,0.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666667,0.35714285714285715,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0
1,0.0,0.1176470588235294,0.5,0.2,0.022119511389897654,0.0,1.0,1.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0892857142857143,1.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0
0,0.3333333333333333,0.2941176470588235,0.5,0.0,0.060801144492131615,0.0,0.25,0.6666666666666667,0.3333333333333333,0.0,1.0,0.6666666666666667,0.10714285714285715,1.0,0.5,0.0,0.3333333333333333,0.0,1.0,0.0
0,0.3333333333333333,0.2941176470588235,0.75,0.2,0.09981291955540883,0.0,0.0,0.6666666666666667,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.26785714285714285,1.0,0.5,0.0,1.0,0.0,1.0,0.0
1,0.0,0.14705882352941174,0.5,0.0,0.20485308682733577,0.0,0.0,0.0,0.6666666666666667,0.0,1.0,1.0,0.0535714285714286,1.0,1.0,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.2941176470588235,0.5,0.30000000000000004,0.06195664135578298,0.5,0.75,1.0,0.3333333333333333,0.0,0.0,0.6666666666666667,0.16071428571428575,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.47058823529411764,0.5,0.9,0.30218994167492025,0.25,0.75,0.3333333333333333,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.21428571428571425,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0
1,0.3333333333333333,0.2941176470588235,1.0,0.9,0.14168592494772753,1.0,0.75,1.0,0.6666666666666667,0.0,0.6666666666666667,1.0,0.26785714285714285,1.0,0.5,0.3333333333333333,0.6666666666666667,1.0,1.0,0.0
1,0.3333333333333333,0.1176470588235294,0.5,0.9,0.03251898316275999,0.25,0.75,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.07142857142857145,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
1,0.3333333333333333,0.16176470588235292,0.5,0.30000000000000004,0.06569825024760646,1.0,0.25,1.0,0.6666666666666667,0.0,0.0,0.3333333333333333,0.07142857142857145,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
0,0.0,0.47058823529411764,0.25,0.2,0.13733905579399142,0.0,1.0,1.0,0.6666666666666667,0.0,1.0,0.6666666666666667,0.21428571428571425,0.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
0,0.0,0.16176470588235292,0.5,0.0,0.20408275558490152,0.0,0.5,0.6666666666666667,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.17857142857142855,1.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
1,1.0,0.20588235294117646,0.75,0.30000000000000004,0.11389897655992078,0.0,0.0,0.3333333333333333,1.0,0.0,0.6666666666666667,0.0,0.26785714285714285,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.2941176470588235,0.5,0.1,0.1336524705623418,0.0,0.25,1.0,0.3333333333333333,0.0,0.0,1.0,0.17857142857142855,1.0,0.5,0.0,1.0,0.0,1.0,0.0
0,0.0,0.20588235294117646,0.5,0.30000000000000004,0.16176956091119182,0.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0892857142857143,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.1176470588235294,0.5,0.30000000000000004,0.025145812699460767,0.0,0.5,1.0,0.6666666666666667,0.0,0.3333333333333333,0.0,0.19642857142857145,0.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
1,0.3333333333333333,0.2941176470588235,0.75,0.9,0.24551557169582922,1.0,0.5,1.0,0.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.26785714285714285,0.0,0.5,0.3333333333333333,1.0,0.0,1.0,0.0
0,0.3333333333333333,0.2941176470588235,0.5,0.2,0.20947507428194126,0.0,0.75,0.6666666666666667,0.0,0.0,0.6666666666666667,0.6666666666666667,0.42857142857142855,1.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
0,0.3333333333333333,0.20588235294117646,1.0,0.0,0.044349070100143065,0.0,1.0,0.6666666666666667,0.6666666666666667,1.0,0.6666666666666667,0.0,0.19642857142857145,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.20588235294117646,1.0,0.30000000000000004,0.049466270496313414,0.75,0.5,1.0,0.6666666666666667,0.0,0.6666666666666667,0.0,0.48214285714285715,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
0,0.3333333333333333,0.6470588235294117,0.5,0.30000000000000004,0.5893584241223726,0.75,0.75,0.0,0.6666666666666667,0.5,0.3333333333333333,1.0,0.14285714285714285,0.0,0.5,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0
1,0.0,0.029411764705882346,0.5,0.0,0.052437548145702645,0.25,1.0,0.6666666666666667,0.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,1.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
1,0.0,0.25,0.5,0.30000000000000004,0.17095851216022892,0.75,0.25,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667,0.17857142857142855,0.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,0.0,0.2941176470588235,0.5,0.1,0.14097061736546715,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.125,1.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.1176470588235294,0.5,0.30000000000000004,0.10404974138879718,0.25,0.75,0.6666666666666667,0.6666666666666667,0.0,0.0,1.0,0.28571428571428575,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.2941176470588235,1.0,0.30000000000000004,0.26702982282381427,0.0,0.25,0.6666666666666667,1.0,0.0,0.6666666666666667,1.0,0.49999999999999994,1.0,1.0,0.6666666666666667,0.6666666666666667,0.0,1.0,0.0
0,0.3333333333333333,0.25,0.5,0.9,0.1384945526576428,0.25,1.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666667,0.75,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
1,0.0,0.20588235294117646,0.5,0.0,0.2272477165181028,0.25,0.5,0.6666666666666667,0.6666666666666667,0.0,1.0,0.6666666666666667,0.28571428571428575,1.0,0.5,0.0,0.3333333333333333,1.0,1.0,0.0
1,1.0,0.16176470588235292,0.5,0.1,0.2424892703862661,0.0,0.5,0.6666666666666667,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.19642857142857145,1.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
1,1.0,0.2941176470588235,0.25,0.9,0.07202597116760207,0.0,0.75,1.0,0.6666666666666667,0.0,1.0,0.6666666666666667,0.37499999999999994,0.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
1,1.0,0.08823529411764706,1.0,0.2,0.10432485968966655,0.0,0.25,0.0,0.3333333333333333,0.0,0.6666666666666667,0.0,0.07142857142857145,1.0,0.0,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
0,0.3333333333333333,0.47058823529411764,0.5,0.0,0.7740728513260702,0.0,1.0,1.0,0.6666666666666667,0.0,0.3333333333333333,1.0,0.6785714285714286,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1,0.3333333333333333,0.20588235294117646,1.0,0.2,0.18498954550456698,0.0,1.0,0.6666666666666667,0.3333333333333333,0.0,1.0,0.3333333333333333,0.32142857142857145,1.0,0.5,0.0,0.6666666666666667,0.0,1.0,1.0
1,0.0,0.16176470588235292,0.75,0.2,0.1866952789699571,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.14285714285714285,1.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
1,0.0,0.1176470588235294,0.5,0.30000000000000004,0.024815670738417523,0.0,0.5,1.0,1.0,0.0,0.3333333333333333,0.0,0.37499999999999994,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0
1,1.0,0.1176470588235294,1.0,0.6000000000000001,0.024815670738417523,0.0,0.5,1.0,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.23214285714285715,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
1,0.3333333333333333,0.20588235294117646,1.0,0.9,0.090073731704633,1.0,0.5,1.0,1.0,0.0,1.0,0.0,0.16071428571428575,0.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
0,0.3333333333333333,0.1176470588235294,0.5,0.0,0.023935292175635527,0.0,0.75,0.3333333333333333,1.0,0.0,0.6666666666666667,0.6666666666666667,0.10714285714285715,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0
1,1.0,0.1176470588235294,1.0,0.2,0.16952789699570817,0.0,1.0,0.3333333333333333,0.6666666666666667,0.0,1.0,0.3333333333333333,0.41071428571428575,0.5,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,0.3333333333333333,0.029411764705882346,1.0,0.8,0.037526136238582586,1.0,0.75,0.0,0.3333333333333333,0.0,0.6666666666666667,0.3333333333333333,0.35714285714285715,1.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
1,1.0,0.25,0.5,0.1,0.12248266754704522,1.0,1.0,1.0,0.6666666666666667,0.0,1.0,0.0,0.48214285714285715,1.0,0.5,0.0,1.0,0.0,1.0,0.0
0,1.0,0.47058823529411764,0.75,0.9,0.425332893144052,1.0,0.25,1.0,0.6666666666666667,0.0,1.0,0.6666666666666667,0.14285714285714285,1.0,0.0,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0
1,0.3333333333333333,0.1176470588235294,0.5,0.30000000000000004,0.04996148343787829,0.5,0.5,0.6666666666666667,0.0,0.0,0.0,0.6666666666666667,0.125,1.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
0,0.0,0.5588235294117647,0.5,0.30000000000000004,0.20441289754594477,0.0,0.25,1.0,0.6666666666666667,0.0,0.6666666666666667,0.6666666666666667,0.26785714285714285,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
0,0.0,0.6029411764705882,0.0,0.9,0.6364036535710355,0.0,1.0,0.3333333333333333,0.6666666666666667,0.0,1.0,0.6666666666666667,0.17857142857142855,1.0,0.0,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
1,0.3333333333333333,0.6470588235294117,0.0,0.9,0.6577528337184989,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.5178571428571428,0.0,0.5,0.0,1.0,0.0,1.0,0.0
0,0.6666666666666667,0.2941176470588235,0.5,0.0,0.03835149114119071,0.0,0.75,1.0,0.6666666666666667,0.0,0.6666666666666667,1.0,0.33928571428571425,0.0,1.0,0.0,0.6666666666666667,1.0,0.0,0.0
0,0.0,0.1176470588235294,0.5,0.2,0.056784417299438755,0.0,0.5,0.3333333333333333,0.3333333333333333,0.0,1.0,0.6666666666666667,0.01785714285714285,1.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0
0,0.0,0.6470588235294117,0.5,0.1,0.5528227137669197,0.0,0.75,1.0,0.6666666666666667,0.0,1.0,1.0,0.35714285714285715,1.0,1.0,0.6666666666666667,0.6666666666666667,1.0,1.0,0.0
0,0.6666666666666667,0.20588235294117646,0.5,0.30000000000000004,0.10179377132166832,0.0,0.5,1.0,0.6666666666666667,0.5,0.3333333333333333,0.0,0.32142857142857145,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
0,0.0,0.2941176470588235,0.75,0.0,0.059590623968306375,0.0,0.0,1.0,0.6666666666666667,0.0,0.3333333333333333,0.0,0.42857142857142855,1.0,1.0,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0
0,0.3333333333333333,0.1176470588235294,0.5,0.0,0.03224386486189061,0.25,0.25,1.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.07142857142857145,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0
1,0.6666666666666667,0.2941176470588235,0.5,0.2,0.19252778694838782,0.0,0.25,0.3333333333333333,0.3333333333333333,0.0,1.0,0.6666666666666667,0.125,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.029411764705882346,0.5,0.4,0.05986574226917574,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.7678571428571428,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,0.3333333333333333,0.23529411764705882,0.5,0.1,0.3421371189611533,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7321428571428572,1.0,0.5,0.0,1.0,0.0,1.0,0.0
1,0.0,0.029411764705882346,0.5,0.0,0.06184659403543523,1.0,0.0,1.0,0.3333333333333333,0.0,0.6666666666666667,0.3333333333333333,1.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0
1,1.0,0.029411764705882346,0.25,0.30000000000000004,0.08253549026081215,0.5,1.0,0.3333333333333333,0.6666666666666667,0.0,1.0,0.3333333333333333,0.46428571428571425,0.0,0.5,0.0,0.3333333333333333,1.0,0.0,0.0
1,0.6666666666666667,0.16176470588235292,0.5,0.6000000000000001,0.007813359744690218,0.0,0.25,1.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.07142857142857145,1.0,0.0,0.0,0.6666666666666667,0.0,1.0,0.0
1,1.0,0.8235294117647058,1.0,0.0,0.7431495543083525,1.0,1.0,0.3333333333333333,0.6666666666666667,0.0,1.0,1.0,0.7857142857142858,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1.0,0.2941176470588235,0.5,0.9,0.055463849455265765,0.0,0.75,1.0,0.6666666666666667,0.0,0.0,0.0,0.10714285714285715,1.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
1,0.0,0.20588235294117646,0.5,0.2,0.1870804445911742,0.0,0.25,0.0,0.3333333333333333,0.0,1.0,0.6666666666666667,0.0535714285714286,1.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0
1,0.0,0.029411764705882346,0.5,0.2,0.06184659403543523,0.0,0.5,0.0,0.6666666666666667,0.0,0.3333333333333333,0.0,0.30357142857142855,0.0,0.5,0.0,0.3333333333333333,0.0,1.0,0.0
1,0.6666666666666667,0.029411764705882346,0.5,0.0,0.025255860019808517,0.75,0.25,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,0.14285714285714285,1.0,0.5,0.0,0.0,0.0,0.0,1.0
0,0.3333333333333333,0.6470588235294117,0.25,0.9,0.33927588863211183,0.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666667,1.0,0.7142857142857144,1.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.16176470588235292,1.0,0.30000000000000004,0.06652360515021459,0.0,0.5,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667,0.42857142857142855,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0
1,0.0,0.2941176470588235,0.25,0.2,0.14185099592824915,0.5,0.5,1.0,0.6666666666666667,0.0,1.0,0.0,0.0535714285714286,0.5,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
1,1.0,0.2941176470588235,0.5,0.2,0.03736106525806096,1.0,0.75,1.0,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.21428571428571425,0.5,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
0,1.0,0.2941176470588235,0.5,0.30000000000000004,0.11813579839330911,0.5,1.0,0.6666666666666667,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.28571428571428575,0.0,0.5,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0
0,0.0,0.2941176470588235,0.5,0.0,0.062231759656652355,1.0,0.5,1.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.28571428571428575,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.1176470588235294,0.25,0.8,0.17591064157587763,0.5,0.5,1.0,0.3333333333333333,0.0,0.6666666666666667,0.0,0.28571428571428575,1.0,0.5,0.0,0.3333333333333333,1.0,0.0,0.0
1,1.0,0.2941176470588235,1.0,0.0,0.05705953560030813,0.75,1.0,1.0,0.3333333333333333,0.0,1.0,0.0,0.32142857142857145,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0
1,0.0,0.029411764705882346,0.5,0.2,0.00979421151094971,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.5357142857142858,0.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
0,0.0,0.38235294117647056,0.5,0.2,0.1572576207769341,0.0,0.25,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,0.21428571428571425,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0
0,0.0,0.1176470588235294,0.0,0.0,0.045779685264663805,0.0,0.5,1.0,0.6666666666666667,0.0,1.0,0.6666666666666667,0.5178571428571428,0.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.10294117647058824,1.0,0.30000000000000004,0.04974138879718279,0.25,0.0,1.0,0.3333333333333333,0.0,1.0,0.0,0.6785714285714286,1.0,0.5,0.6666666666666667,0.3333333333333333,0.0,0.0,0.0
1,0.3333333333333333,0.1176470588235294,0.5,0.0,0.32067789149334214,0.0,0.75,0.3333333333333333,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.23214285714285715,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
0,0.0,0.1176470588235294,0.5,0.30000000000000004,0.026246285902938263,0.25,0.25,1.0,1.0,0.0,0.6666666666666667,1.0,0.25000000000000006,1.0,0.5,0.0,0.3333333333333333,0.0,1.0,0.0
1,0.0,0.07352941176470588,0.5,0.30000000000000004,0.06129635743369649,0.0,0.75,0.6666666666666667,0.6666666666666667,0.0,1.0,0.0,0.7142857142857144,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,0.6666666666666667,0.08823529411764706,0.5,0.0,0.20353251898316277,0.0,0.25,0.0,0.6666666666666667,1.0,0.0,0.3333333333333333,0.32142857142857145,1.0,0.5,0.0,0.3333333333333333,1.0,0.0,0.0
1,0.3333333333333333,0.20588235294117646,0.5,0.30000000000000004,0.05782986684274238,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.23214285714285715,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0
1,0.0,0.2941176470588235,0.5,0.1,0.3482447452404534,0.0,0.0,1.0,0.6666666666666667,0.0,0.3333333333333333,1.0,0.17857142857142855,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1.0,0.16176470588235292,0.5,0.0,0.2791900517222406,0.5,1.0,0.0,0.3333333333333333,0.0,1.0,1.0,0.28571428571428575,1.0,1.0,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.20588235294117646,0.5,0.30000000000000004,0.06905469351821283,0.0,0.5,1.0,0.6666666666666667,0.0,0.3333333333333333,1.0,0.23214285714285715,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1,0.0,0.16176470588235292,1.0,0.2,0.0675690546935182,0.0,1.0,1.0,0.6666666666666667,0.0,1.0,0.6666666666666667,0.44642857142857145,1.0,0.5,0.3333333333333333,0.6666666666666667,1.0,1.0,0.0
1,1.0,0.029411764705882346,1.0,0.0,0.3582590513920986,0.0,0.75,0.0,0.6666666666666667,0.0,0.6666666666666667,1.0,0.46428571428571425,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,0.0
1,0.6666666666666667,0.16176470588235292,0.5,0.6000000000000001,0.09106415758776273,0.0,1.0,1.0,0.6666666666666667,0.0,1.0,0.6666666666666667,0.37499999999999994,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0.3333333333333333,0.029411764705882346,0.5,0.30000000000000004,0.01870804445911742,0.0,0.25,0.6666666666666667,1.0,0.0,0.6666666666666667,0.0,0.125,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,1.0
0,0.0,0.25,0.5,0.30000000000000004,0.0872125013755915,0.0,0.5,0.6666666666666667,0.3333333333333333,0.0,0.3333333333333333,0.0,0.10714285714285715,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0
1,1.0,0.16176470588235292,1.0,0.30000000000000004,0.08688235941454825,0.0,1.0,1.0,0.6666666666666667,0.0,1.0,0.6666666666666667,0.48214285714285715,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0
1,1.0,0.2941176470588235,1.0,1.0,0.3336634752943766,0.0,0.0,1.0,0.6666666666666667,0.5,0.3333333333333333,1.0,0.14285714285714285,0.0,0.5,0.3333333333333333,1.0,0.0,1.0,0.0
0,1.0,0.20588235294117646,1.0,0.0,0.1389347419390338,0.0,0.75,0.3333333333333333,0.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.21428571428571425,0.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
0,0.3333333333333333,0.38235294117647056,1.0,0.0,0.27423792230659183,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666667,0.16071428571428575,1.0,0.5,0.3333333333333333,1.0,0.0,0.0,0.0
0,1.0,0.029411764705882346,0.5,0.2,0.23995818201826785,0.0,0.25,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.23214285714285715,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.2941176470588235,0.5,0.30000000000000004,0.09084406294706723,0.25,0.5,1.0,0.6666666666666667,0.0,1.0,0.6666666666666667,0.17857142857142855,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0.3333333333333333,0.2941176470588235,0.5,0.1,0.13810938703642567,1.0,1.0,1.0,0.6666666666666667,0.0,1.0,1.0,0.30357142857142855,0.0,1.0,0.0,0.6666666666666667,0.0,1.0,0.0
1,0.0,0.2941176470588235,0.5,0.30000000000000004,0.18763068119291296,0.0,0.5,0.3333333333333333,0.3333333333333333,0.0,1.0,0.6666666666666667,0.16071428571428575,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
0,0.3333333333333333,0.2941176470588235,1.0,1.0,0.6431165401122483,0.0,0.5,0.3333333333333333,0.6666666666666667,0.5,0.6666666666666667,0.6666666666666667,0.35714285714285715,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,0.0
